2025-08-13 15:44:48 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-13 17:46:00 [schedule-pool-1] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[js001][Success][登录成功]
2025-08-13 17:46:00 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:46:00 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:46:12 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:46:57 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:46:57 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1941157377100017665, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3Mzc3MTAwMDE3NjY1Iiwicm5TdHIiOiJRTmpyZmVieFFxMGRRVGt1NXBuMTdtQ3lpeXU1VTJ4WCIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3Mzc3MTAwMDE3NjY1fQ.yGMDYd31u3UMVeRNIrfzY5R1PmIgIwOyAHVsTToedRI
2025-08-13 17:46:57 [schedule-pool-2] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[js001][Logout][退出成功]
2025-08-13 17:46:57 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:46:57 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:47:03 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:47:03 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1941157755342352386, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3NzU1MzQyMzUyMzg2Iiwicm5TdHIiOiJ4QWFBbE9Cb05wTzhQVmlmRFYyZTc3YjhiVkZCaHM0WSIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3NzU1MzQyMzUyMzg2fQ.oM4R2zoQ61c9sdsq1H_hyrHSnpwJpkKmUrR8QWPrXYg
2025-08-13 17:47:03 [schedule-pool-1] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[gly001][Success][登录成功]
2025-08-13 17:47:03 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:47:03 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:47:17 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:47:19 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:47:19 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:47:20 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:48:21 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-13 17:48:21 [main] INFO  org.ruoyi.RuoYiAIApplication - Starting RuoYiAIApplication using Java 17.0.15 with PID 36048 (C:\Users\28279\Desktop\SourceCode\backend\ruoyi-admin\target\classes started by 28279 in C:\Users\28279\Desktop\SourceCode)
2025-08-13 17:48:21 [main] INFO  org.ruoyi.RuoYiAIApplication - The following 1 profile is active: "dev"
2025-08-13 17:48:25 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'paperMapper' and 'org.ruoyi.teaching.mapper.PaperMapper' mapperInterface. Bean already defined with the same name!
2025-08-13 17:48:26 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lock4j-com.baomidou.lock.spring.boot.autoconfigure.Lock4jProperties' of type [com.baomidou.lock.spring.boot.autoconfigure.Lock4jProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:26 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.lock.spring.boot.autoconfigure.LockAutoConfiguration' of type [com.baomidou.lock.spring.boot.autoconfigure.LockAutoConfiguration$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:26 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockKeyBuilder' of type [com.baomidou.lock.DefaultLockKeyBuilder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:26 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockFailureStrategy' of type [com.baomidou.lock.DefaultLockFailureStrategy] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:26 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockInterceptor' of type [com.baomidou.lock.aop.LockInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:26 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockAnnotationAdvisor' of type [com.baomidou.lock.aop.LockAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:27 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-08-13 17:48:28 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-08-13 17:48:28 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-08-13 17:48:28 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@4b477121
2025-08-13 17:48:28 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-08-13 17:48:28 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-08-13 17:48:28 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-08-13 17:48:32 [main] INFO  o.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-08-13 17:48:32 [main] INFO  o.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-08-13 17:48:32 [main] INFO  org.redisson.Version - Redisson 3.20.1
2025-08-13 17:48:33 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for localhost/127.0.0.1:6379
2025-08-13 17:48:33 [redisson-netty-2-4] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for localhost/127.0.0.1:6379
2025-08-13 17:48:34 [main] INFO  o.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-08-13 17:48:38 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-08-13 17:48:38 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-08-13 17:48:38 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-08-13 17:48:38 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-08-13 17:48:38 [main] INFO  org.ruoyi.RuoYiAIApplication - Started RuoYiAIApplication in 17.936 seconds (process running for 18.621)
2025-08-13 17:48:38 [main] INFO  o.r.c.c.l.WebSocketTopicListener - 初始化WebSocket主题订阅监听器成功
2025-08-13 17:48:38 [main] INFO  o.r.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2025-08-13 17:48:51 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-13 17:48:51 [main] INFO  org.ruoyi.RuoYiAIApplication - Starting RuoYiAIApplication using Java 17.0.15 with PID 17608 (C:\Users\28279\Desktop\SourceCode\backend\ruoyi-admin\target\classes started by 28279 in C:\Users\28279\Desktop\SourceCode)
2025-08-13 17:48:51 [main] INFO  org.ruoyi.RuoYiAIApplication - The following 1 profile is active: "dev"
2025-08-13 17:48:55 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'paperMapper' and 'org.ruoyi.teaching.mapper.PaperMapper' mapperInterface. Bean already defined with the same name!
2025-08-13 17:48:56 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lock4j-com.baomidou.lock.spring.boot.autoconfigure.Lock4jProperties' of type [com.baomidou.lock.spring.boot.autoconfigure.Lock4jProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:56 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.lock.spring.boot.autoconfigure.LockAutoConfiguration' of type [com.baomidou.lock.spring.boot.autoconfigure.LockAutoConfiguration$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:56 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockKeyBuilder' of type [com.baomidou.lock.DefaultLockKeyBuilder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:56 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockFailureStrategy' of type [com.baomidou.lock.DefaultLockFailureStrategy] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:56 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockInterceptor' of type [com.baomidou.lock.aop.LockInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:56 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lockAnnotationAdvisor' of type [com.baomidou.lock.aop.LockAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [meterRegistryPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2025-08-13 17:48:57 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-08-13 17:48:58 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-08-13 17:48:58 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-08-13 17:48:58 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@752e50c6
2025-08-13 17:48:58 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-08-13 17:48:58 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-08-13 17:48:58 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-08-13 17:49:01 [main] INFO  o.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-08-13 17:49:02 [main] INFO  o.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-08-13 17:49:02 [main] INFO  org.redisson.Version - Redisson 3.20.1
2025-08-13 17:49:02 [redisson-netty-2-5] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for localhost/127.0.0.1:6379
2025-08-13 17:49:02 [redisson-netty-2-4] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for localhost/127.0.0.1:6379
2025-08-13 17:49:03 [main] INFO  o.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-08-13 17:49:06 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-08-13 17:49:06 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-08-13 17:49:06 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-08-13 17:49:06 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-08-13 17:49:06 [main] INFO  org.ruoyi.RuoYiAIApplication - Started RuoYiAIApplication in 16.171 seconds (process running for 16.821)
2025-08-13 17:49:06 [main] INFO  o.r.c.c.l.WebSocketTopicListener - 初始化WebSocket主题订阅监听器成功
2025-08-13 17:49:06 [main] INFO  o.r.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2025-08-13 17:49:19 [XNIO-1 task-2] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-13 17:49:19 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:20 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:24 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:25 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:25 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:25 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:32 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:32 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1941157755342352386, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3NzU1MzQyMzUyMzg2Iiwicm5TdHIiOiJ4QWFBbE9Cb05wTzhQVmlmRFYyZTc3YjhiVkZCaHM0WSIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3NzU1MzQyMzUyMzg2fQ.oM4R2zoQ61c9sdsq1H_hyrHSnpwJpkKmUrR8QWPrXYg
2025-08-13 17:49:32 [schedule-pool-1] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[gly001][Logout][退出成功]
2025-08-13 17:49:32 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:32 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:39 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:40 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1941157377100017665, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3Mzc3MTAwMDE3NjY1Iiwicm5TdHIiOiJPVXZBMWZpejhReUlWcGpTZjRNRXZFbTduNHpMZjBoSCIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3Mzc3MTAwMDE3NjY1fQ.uEXYsDo-MZI4EV7ezyeANvh2Ew7opgmNOYqm5iA6coI
2025-08-13 17:49:40 [schedule-pool-1] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[js001][Success][登录成功]
2025-08-13 17:49:40 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:49:40 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:51:10 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:51:10 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:51:35 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:51:35 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:51:41 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:52:52 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:52:52 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1941157377100017665, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3Mzc3MTAwMDE3NjY1Iiwicm5TdHIiOiJPVXZBMWZpejhReUlWcGpTZjRNRXZFbTduNHpMZjBoSCIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3Mzc3MTAwMDE3NjY1fQ.uEXYsDo-MZI4EV7ezyeANvh2Ew7opgmNOYqm5iA6coI
2025-08-13 17:52:52 [schedule-pool-2] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[js001][Logout][退出成功]
2025-08-13 17:52:52 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:52:52 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:52:57 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:52:58 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1941157755342352386, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3NzU1MzQyMzUyMzg2Iiwicm5TdHIiOiJXS2tDaTJrTEUzbEZyZmpxZDhDS1Vnc1BvWDFxVDRFNSIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3NzU1MzQyMzUyMzg2fQ.d4-7Wkcqr-FW0gx2dxb37so8Wug9WsYiWy6-9ZE3GqY
2025-08-13 17:52:58 [schedule-pool-1] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[gly001][Success][登录成功]
2025-08-13 17:52:58 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:52:58 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:53:06 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:53:08 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:53:08 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:53:08 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:58:28 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:58:28 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:58:50 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 17:58:50 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:01 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:01 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:36 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:36 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1941157755342352386, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3NzU1MzQyMzUyMzg2Iiwicm5TdHIiOiJXS2tDaTJrTEUzbEZyZmpxZDhDS1Vnc1BvWDFxVDRFNSIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3NzU1MzQyMzUyMzg2fQ.d4-7Wkcqr-FW0gx2dxb37so8Wug9WsYiWy6-9ZE3GqY
2025-08-13 18:00:36 [schedule-pool-3] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[gly001][Logout][退出成功]
2025-08-13 18:00:36 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:36 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:43 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:43 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1941157542410121217, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxOTQxMTU3NTQyNDEwMTIxMjE3Iiwicm5TdHIiOiJzblpHOUpPeTBjVXo5THViWmgyU3ZOcUNrSzhhS3FPQyIsInRlbmFudElkIjoiMDAwMDAwIiwidXNlcklkIjoxOTQxMTU3NTQyNDEwMTIxMjE3fQ.6p_tn8J4d6YfVD5BkWyo0uQeKWqWdhTTqw43803Ca5E
2025-08-13 18:00:43 [schedule-pool-2] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[xs001][Success][登录成功]
2025-08-13 18:00:44 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:44 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:00:44 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:02:57 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:02:57 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:02:58 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
2025-08-13 18:04:47 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：127.0.0.1
