1754622004523|28|statement|connection 0|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,model_name,model_describe,model_price,model_type,model_show,system_prompt,api_host,api_key,remark,create_dept,create_by,create_time,update_by,update_time  FROM chat_model      WHERE  (model_name = ?)|SELECT  id,category,model_name,model_describe,model_price,model_type,model_show,system_prompt,api_host,api_key,remark,create_dept,create_by,create_time,update_by,update_time  FROM chat_model      WHERE  (model_name = 'suno')
1754623792006|9|statement|connection 2|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'chat' AND config_name LIKE '%apiHost%')
1754623792036|13|statement|connection 3|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'chat' AND config_name LIKE '%apiKey%')
1754623797206|1|statement|connection 4|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,model_name,model_describe,model_price,model_type,model_show,system_prompt,api_host,api_key,remark,create_dept,create_by,create_time,update_by,update_time  FROM chat_model      WHERE  (model_name = ?)|SELECT  id,category,model_name,model_describe,model_price,model_type,model_show,system_prompt,api_host,api_key,remark,create_dept,create_by,create_time,update_by,update_time  FROM chat_model      WHERE  (model_name = 'midjourney')
1754623802716|0|statement|connection 5|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'mail' AND config_name LIKE '%host%')
1754623802723|1|statement|connection 6|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'mail' AND config_name LIKE '%port%')
1754623802733|1|statement|connection 7|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'mail' AND config_name LIKE '%from%')
1754623802740|1|statement|connection 8|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'mail' AND config_name LIKE '%user%')
1754623802748|2|statement|connection 9|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'mail' AND config_name LIKE '%pass%')
1754623802756|2|statement|connection 10|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = ? AND config_name LIKE ?)|SELECT  id,category,config_name,config_value,config_dict,remark,version,del_flag,update_ip,create_dept,create_by,create_time,update_by,update_time  FROM chat_config  WHERE del_flag='0'     AND (category = 'mail' AND config_name LIKE '%port%')
1754623809579|5|statement|connection 11|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  oss_config_id,config_key,access_key,secret_key,bucket_name,prefix,endpoint,domain,is_https,region,status,ext1,remark,access_policy,tenant_id,create_dept,create_by,create_time,update_by,update_time  FROM sys_oss_config           ORDER BY tenant_id ASC|SELECT  oss_config_id,config_key,access_key,secret_key,bucket_name,prefix,endpoint,domain,is_https,region,status,ext1,remark,access_policy,tenant_id,create_dept,create_by,create_time,update_by,update_time  FROM sys_oss_config           ORDER BY tenant_id ASC
1754623825151|6|statement|connection 12|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157542410121217
1754623826391|3|statement|connection 13|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157542410121217           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
